,y
10061,81.65625
10062,100.125
10063,99.484375
10064,112.625
10065,110.6640625
10066,102.6484375
10067,367.1640625
10068,73.4453125
10069,123.34375
10070,99.125
10071,57.328125
10072,143.859375
10073,163.1796875
10074,202.296875
10075,104.4296875
10076,113.484375
10077,157.046875
10078,80.6875
10079,165.609375
10080,119.921875
10081,112.546875
10082,116.78125
10083,102.7734375
10084,89.1171875
10085,122.9921875
10086,61.3828125
10087,7.1328125
10088,116.1328125
10089,113.609375
10090,270.2421875
10091,102.6171875
10092,266.359375
10093,53.5078125
10094,180.078125
10095,160.046875
10096,53.5859375
10097,49.2265625
10098,59.4609375
10099,267.5234375
10100,199.9140625
10101,133.171875
10102,106.5546875
10103,94.3828125
10104,158.6171875
10105,271.8828125
10106,172.8515625
10107,87.140625
10108,169.71875
10109,147.515625
10110,86.4609375
10111,144.5859375
10112,152.015625
10113,110.921875
10114,284.1640625
10115,122.2265625
10116,124.4375
10117,101.9140625
10118,83.3359375
10119,127.4765625
10120,85.640625
10121,150.796875
10122,186.71875
10123,154.609375
10124,69.4375
10125,101.6953125
10126,198.0234375
10127,114.6328125
10128,78.640625
10129,142.0234375
10130,74.53125
10131,122.1640625
10132,181.671875
10133,258.109375
10134,157.21875
10135,109.828125
10136,149.4453125
10137,106.75
10138,349.359375
10139,88.453125
10140,104.34375
10141,92.515625
10142,209.015625
10143,212.5234375
10144,141.7734375
10145,565.546875
10146,143.6484375
10147,123.09375
10148,164.71875
10149,92.1640625
10150,263.359375
10151,193.3125
10152,118.5390625
10153,70.484375
10154,115.4140625
10155,140.9765625
10156,104.6875
10157,162.5
10158,205.5546875
10159,166.25
10160,137.03125
10161,113.015625
10162,398.359375
10163,243.015625
10164,183.8046875
10165,230.5703125
10166,108.1015625
10167,98.6796875
10168,130.703125
10169,201.7109375
10170,55.1015625
10171,199.3359375
10172,150.84375
10173,311.359375
10174,107.625
10175,147.8984375
10176,172.9375
10177,131.4375
10178,268.3046875
10179,238.921875
10180,230.796875
10181,164.1328125
10182,116.7109375
10183,105.046875
10184,165.3828125
10185,194.2109375
10186,173.6484375
10187,84.5078125
10188,123.609375
10189,59.40625
10190,162.984375
10191,249.1875
10192,281.953125
10193,82.0390625
10194,239.3046875
10195,89.5625
10196,81.2578125
10197,166.953125
10198,111.40625
10199,228.15625
10200,158.3046875
10201,162.3515625
10202,70.9296875
10203,239.109375
10204,153.984375
10205,234.234375
10206,80.6484375
10207,163.0703125
10208,122.953125
10209,92.671875
10210,87.7265625
10211,86.671875
10212,319.1875
10213,158.3828125
10214,248.0
10215,306.8203125
10216,309.8359375
10217,151.5
10218,198.75
10219,156.234375
10220,138.7421875
10221,107.140625
10222,94.28125
10223,122.2421875
10224,240.015625
10225,273.5546875
10226,199.9296875
10227,389.390625
10228,357.59375
10229,146.875
10230,259.2890625
10231,201.7109375
10232,100.2265625
10233,92.0
10234,145.6328125
10235,111.984375
10236,147.1015625
10237,103.6640625
10238,349.390625
10239,70.6953125
10240,67.421875
10241,101.0546875
10242,183.78125
10243,181.59375
10244,213.734375
10245,156.875
10246,66.046875
10247,45.625
10248,214.0
10249,230.6171875
10250,278.015625
10251,184.9609375
10252,372.2578125
10253,296.0859375
10254,72.1875
10255,59.1484375
10256,199.859375
10257,320.5546875
10258,241.578125
10259,79.25
10260,29.8125
10261,56.1171875
10262,97.7734375
10263,277.453125
10264,56.5625
10265,196.2265625
10266,162.515625
10267,117.9296875
10268,97.9453125
10269,84.828125
10270,111.890625
10271,439.859375
10272,95.6484375
10273,171.921875
10274,68.28125
10275,65.9140625
10276,167.6015625
10277,203.109375
10278,157.8046875
10279,88.890625
10280,413.015625
10281,112.625
10282,60.1875
10283,201.171875
10284,192.984375
10285,192.7265625
10286,200.3671875
10287,177.3125
10288,90.3671875
10289,327.2421875
10290,145.6953125
10291,121.8046875
10292,109.328125
10293,157.875
10294,74.046875
10295,128.265625
10296,117.25
10297,92.890625
10298,108.7265625
10299,282.8125
10300,85.4765625
10301,165.453125
10302,139.046875
10303,109.1171875
10304,156.34375
10305,193.765625
10306,104.3984375
10307,118.5234375
10308,204.6640625
10309,46.1171875
10310,116.46875
10311,102.6171875
10312,83.2109375
10313,89.0859375
10314,93.1015625
10315,78.328125
10316,153.5234375
10317,159.5546875
10318,300.171875
10319,123.734375
10320,71.5859375
10321,118.3359375
10322,129.421875
10323,105.828125
10324,84.046875
10325,187.1875
10326,155.5703125
10327,71.296875
10328,218.34375
10329,158.5859375
10330,110.0859375
10331,110.1875
10332,190.5
10333,181.8828125
10334,444.234375
10335,163.875
10336,121.734375
10337,186.6328125
10338,102.09375
10339,135.6015625
10340,195.5859375
10341,55.5703125
10342,95.171875
10343,262.234375
10344,83.9609375
10345,94.71875
10346,128.75
10347,159.3515625
10348,106.875
10349,114.0625
10350,107.0390625
10351,113.015625
10352,123.65625
10353,151.15625
10354,90.671875
10355,106.734375
10356,94.765625
10357,130.7265625
10358,124.671875
10359,62.0625
10360,130.5
10361,98.3671875
10362,192.15625
10363,114.6640625
10364,83.046875
10365,191.5390625
10366,124.484375
10367,265.8671875
10368,92.140625
10369,227.8125
10370,164.53125
10371,71.921875
10372,-7.375
10373,91.0859375
10374,104.390625
10375,225.953125
10376,362.328125
10377,329.4375
10378,142.4140625
10379,118.5546875
10380,79.6640625
10381,114.7734375
10382,64.40625
10383,42.625
10384,282.2578125
10385,81.1171875
10386,106.0
10387,122.4453125
10388,116.0
10389,98.71875
10390,181.546875
10391,83.0390625
10392,229.1640625
10393,181.3984375
10394,90.375
10395,158.1640625
10396,114.65625
10397,213.328125
10398,99.8359375
10399,106.0
10400,83.984375
10401,292.140625
10402,33.2109375
10403,79.5546875
10404,99.296875
10405,79.8359375
10406,221.578125
10407,53.421875
10408,106.1796875
10409,134.890625
10410,184.9375
10411,120.7578125
10412,173.7734375
10413,254.2890625
10414,213.1640625
10415,62.3046875
10416,106.3828125
10417,111.765625
10418,224.5390625
10419,123.0390625
10420,161.3046875
10421,325.3984375
10422,109.5234375
10423,146.3515625
10424,165.9765625
10425,237.421875
10426,246.1953125
10427,152.65625
10428,103.4921875
10429,109.5234375
10430,107.2578125
10431,98.484375
10432,127.9140625
10433,69.78125
10434,193.3046875
10435,202.1640625
10436,188.5
10437,258.0234375
10438,109.5078125
10439,75.578125
10440,163.5703125
10441,127.421875
10442,150.3046875
10443,10.2734375
10444,121.8046875
10445,148.1796875
10446,122.859375
10447,248.671875
10448,412.3359375
10449,134.59375
10450,-8.1640625
10451,280.2734375
10452,190.359375
10453,109.828125
10454,192.0078125
10455,114.6171875
10456,249.9296875
10457,108.0
10458,106.515625
10459,118.7734375
10460,50.7890625
10461,178.203125
10462,118.765625
10463,242.421875
10464,60.2578125
10465,247.0234375
10466,403.6875
10467,6.3125
10468,189.125
10469,115.09375
10470,65.8125
10471,156.7578125
10472,207.5078125
10473,277.8984375
10474,147.140625
10475,493.6640625
10476,147.1484375
10477,64.65625
10478,100.7578125
10479,100.3125
10480,123.640625
10481,114.484375
10482,93.953125
10483,52.453125
10484,124.28125
10485,196.640625
10486,34.1015625
10487,208.9296875
10488,221.2890625
10489,59.1796875
10490,114.53125
10491,168.0234375
10492,129.609375
10493,17.703125
10494,120.0625
10495,62.875
10496,147.7734375
10497,250.015625
10498,114.34375
10499,116.4375
10500,77.59375
10501,210.46875
10502,135.828125
10503,177.484375
10504,499.3515625
10505,122.5703125
10506,225.625
10507,209.0390625
10508,154.5
10509,278.0859375
10510,270.8984375
10511,338.5859375
10512,165.1796875
10513,63.4296875
10514,124.328125
10515,205.7421875
10516,226.65625
10517,97.0234375
10518,44.9921875
10519,258.5546875
10520,285.9140625
10521,99.84375
10522,393.40625
10523,172.1640625
10524,105.71875
10525,160.796875
10526,155.78125
10527,175.6171875
10528,110.3203125
10529,147.1640625
10530,50.0625
10531,146.0625
10532,186.1796875
10533,123.546875
10534,33.328125
10535,220.4609375
10536,56.328125
10537,79.1640625
10538,276.75
10539,106.6171875
10540,327.9453125
10541,126.8984375
10542,113.8515625
10543,185.484375
10544,209.0390625
10545,53.421875
10546,202.0546875
10547,23.015625
10548,189.78125
10549,80.9140625
10550,120.3046875
10551,117.5
10552,111.2734375
10553,55.0390625
10554,62.3671875
10555,102.4453125
10556,59.7890625
10557,154.265625
10558,148.703125
10559,268.4140625
10560,102.828125
10561,120.2578125
10562,578.90625
10563,60.2734375
10564,106.84375
10565,435.71875
10566,105.6875
10567,171.9609375
10568,102.1171875
10569,129.28125
10570,159.21875
10571,89.9609375
10572,199.015625
10573,93.71875
10574,194.453125
10575,162.484375
10576,104.9296875
10577,116.46875
10578,229.9765625
10579,85.65625
10580,228.640625
10581,162.328125
10582,355.21875
10583,108.8203125
10584,127.3203125
10585,331.671875
10586,154.6328125
10587,147.28125
10588,273.4921875
10589,59.9140625
10590,162.0390625
10591,132.484375
10592,287.1015625
10593,161.703125
10594,101.8125
10595,240.7265625
10596,273.125
10597,245.6328125
10598,60.90625
10599,73.3359375
10600,119.8828125
10601,153.3515625
10602,102.375
10603,162.5234375
10604,117.8359375
10605,163.140625
10606,96.8984375
10607,189.046875
10608,239.203125
10609,-4.078125
10610,167.1953125
10611,291.484375
10612,102.3046875
10613,467.3828125
10614,84.1015625
10615,147.2421875
10616,72.5625
10617,121.2421875
10618,59.6015625
10619,196.0
10620,352.7109375
10621,182.234375
10622,80.953125
10623,491.3359375
10624,178.125
10625,92.890625
10626,99.625
10627,115.3515625
10628,83.9921875
10629,119.8515625
10630,112.734375
10631,104.7890625
10632,76.234375
10633,239.46875
10634,73.859375
10635,104.828125
10636,97.203125
10637,434.625
10638,105.7109375
10639,72.7890625
10640,192.0859375
10641,152.984375
10642,358.4765625
10643,211.7890625
10644,267.375
10645,82.34375
10646,143.5
10647,59.8359375
10648,283.78125
10649,97.78125
10650,291.2265625
10651,295.515625
10652,81.640625
10653,28.1640625
10654,32.1796875
10655,160.703125
10656,86.1171875
10657,105.2265625
10658,158.125
10659,118.1328125
10660,73.4453125
10661,120.515625
10662,125.046875
10663,124.4296875
10664,90.8828125
10665,59.4921875
10666,255.96875
10667,144.6953125
10668,84.390625
10669,76.03125
10670,99.0546875
10671,108.28125
10672,124.734375
10673,113.7265625
10674,350.7890625
10675,155.40625
10676,117.7265625
10677,634.2578125
10678,84.34375
10679,272.2890625
10680,85.1796875
10681,233.984375
10682,206.6640625
10683,77.1171875
10684,156.546875
10685,103.734375
10686,164.8515625
10687,188.078125
10688,164.0703125
10689,103.2421875
10690,167.59375
10691,58.9296875
10692,165.6796875
10693,108.34375
10694,193.7890625
10695,156.8984375
10696,86.8515625
10697,101.0078125
10698,60.625
10699,152.4609375
10700,236.9375
10701,208.9921875
10702,87.953125
10703,110.0390625
10704,74.9453125
10705,203.65625
10706,117.234375
10707,107.9765625
10708,284.203125
10709,121.3828125
10710,73.3125
10711,208.328125
10712,160.2578125
10713,114.7109375
10714,190.5
10715,78.4140625
10716,158.875
10717,120.375
10718,211.1484375
10719,114.5859375
10720,124.90625
10721,161.6875
10722,125.0234375
10723,159.03125
10724,99.640625
10725,115.4140625
10726,104.671875
10727,88.390625
10728,81.1171875
10729,119.203125
10730,252.3828125
10731,284.84375
10732,103.953125
10733,239.65625
10734,108.15625
10735,220.3359375
10736,120.234375
10737,69.7421875
10738,71.390625
10739,80.1875
10740,96.65625
10741,165.53125
10742,81.90625
10743,73.875
10744,318.3828125
10745,36.5078125
10746,306.234375
10747,103.4609375
10748,242.2109375
10749,210.078125
10750,116.5625
10751,688.109375
10752,-41.2890625
10753,165.8203125
10754,199.859375
10755,201.640625
10756,118.90625
10757,77.875
10758,195.9296875
10759,277.2734375
10760,316.8828125
10761,290.3671875
10762,183.1484375
10763,269.9140625
10764,324.1953125
10765,159.1953125
10766,87.84375
10767,230.5234375
10768,73.0625
10769,226.2265625
10770,54.8515625
10771,116.2109375
10772,23.7578125
10773,266.65625
10774,84.7421875
10775,264.5390625
10776,98.0859375
10777,75.609375
10778,108.5546875
10779,170.953125
10780,93.7734375
10781,318.1015625
10782,39.5390625
10783,264.734375
10784,103.421875
10785,66.9609375
10786,116.109375
10787,404.734375
10788,76.34375
10789,119.609375
10790,122.40625
10791,167.484375
10792,107.3203125
10793,184.6875
10794,171.6015625
10795,77.4921875
10796,249.859375
10797,86.203125
10798,358.3515625
10799,110.5078125
10800,266.6796875
10801,181.1484375
10802,106.6953125
10803,206.3359375
10804,287.828125
10805,203.53125
10806,103.765625
10807,57.3984375
10808,162.0546875
10809,324.8671875
10810,337.859375
10811,185.09375
10812,59.09375
10813,80.140625
10814,226.5078125
10815,283.9765625
10816,432.2890625
10817,191.109375
10818,248.4921875
10819,294.2578125
10820,190.828125
10821,113.546875
10822,105.5390625
10823,247.171875
10824,122.9921875
10825,-0.1796875
10826,319.84375
10827,124.328125
10828,159.6875
10829,364.2578125
10830,196.265625
10831,206.5234375
10832,96.65625
10833,115.0546875
10834,23.5234375
10835,555.21875
10836,95.125
10837,111.5625
10838,121.8359375
10839,121.6328125
10840,142.2421875
10841,238.859375
10842,-2.421875
10843,54.171875
10844,110.6875
10845,281.984375
10846,63.71875
10847,124.28125
10848,246.421875
10849,351.984375
10850,94.3828125
10851,188.8046875
10852,110.4375
10853,170.359375
10854,202.5859375
10855,353.359375
10856,150.2578125
10857,197.0
10858,322.53125
10859,146.1484375
10860,196.125
10861,156.4453125
10862,106.5234375
10863,99.2734375
10864,189.078125
10865,120.6171875
10866,198.765625
10867,264.1953125
10868,59.1015625
10869,102.7265625
10870,87.9296875
10871,121.171875
10872,73.3046875
10873,129.4453125
10874,204.296875
10875,107.4609375
10876,145.828125
10877,108.09375
10878,142.84375
10879,111.8515625
10880,241.4453125
10881,130.53125
10882,111.609375
10883,106.046875
10884,81.4453125
10885,120.140625
10886,418.6953125
10887,162.8125
10888,204.3046875
10889,197.71875
10890,360.3828125
10891,34.15625
10892,125.4296875
10893,101.640625
10894,133.125
10895,112.625
10896,173.2265625
10897,156.5234375
10898,192.6171875
10899,119.9921875
10900,127.421875
10901,219.6796875
10902,187.5078125
10903,380.625
10904,158.78125
10905,184.578125
10906,185.4140625
10907,140.6796875
10908,65.9296875
10909,117.4765625
10910,184.4375
10911,113.7890625
10912,169.8203125
10913,87.6953125
10914,180.7265625
10915,135.390625
10916,100.5625
10917,137.59375
10918,232.8515625
10919,85.859375
10920,11.5625
10921,116.6171875
10922,146.7109375
10923,116.1171875
10924,97.390625
10925,318.9765625
10926,237.390625
10927,294.09375
10928,172.765625
10929,237.203125
10930,320.2578125
10931,240.2890625
10932,249.6796875
10933,105.125
10934,199.578125
10935,202.2265625
10936,180.40625
10937,273.7265625
10938,143.8828125
10939,109.3671875
10940,120.7890625
10941,114.9609375
10942,282.09375
10943,163.6171875
10944,106.2265625
10945,236.5703125
10946,231.3515625
10947,71.8828125
10948,119.5625
10949,99.78125
10950,86.8671875
10951,75.3515625
10952,117.140625
10953,289.0625
10954,96.6796875
10955,232.921875
10956,181.5
10957,59.078125
10958,282.7265625
10959,69.71875
10960,390.359375
10961,247.8828125
10962,187.7578125
10963,63.03125
10964,109.7890625
10965,92.03125
10966,143.75
10967,104.3359375
10968,197.3359375
10969,164.75
10970,162.5234375
10971,79.3046875
10972,105.375
10973,48.875
10974,201.71875
10975,267.078125
10976,67.890625
10977,93.40625
10978,160.984375
10979,232.40625
10980,103.2578125
10981,61.3125
10982,276.8984375
10983,95.9921875
10984,113.453125
10985,364.875
10986,116.015625
10987,177.8203125
10988,234.5703125
10989,117.171875
10990,500.4453125
10991,191.0390625
10992,175.3046875
10993,105.15625
10994,152.3515625
10995,200.59375
10996,159.9453125
10997,119.171875
10998,152.7109375
10999,272.125
11000,268.4375
11001,335.921875
11002,85.59375
11003,31.3203125
11004,122.59375
11005,128.4140625
11006,281.7734375
11007,185.265625
11008,122.9921875
11009,102.5859375
11010,197.4453125
11011,96.921875
11012,104.6796875
11013,150.0234375
11014,102.4140625
11015,201.6328125
11016,95.5
11017,109.5234375
11018,356.515625
11019,104.1875
11020,31.0625
11021,121.1015625
11022,184.9140625
11023,228.5546875
11024,70.796875
11025,53.3359375
11026,287.921875
11027,343.8671875
11028,76.2109375
11029,129.390625
11030,418.578125
11031,320.1328125
11032,169.1796875
11033,120.7265625
11034,355.90625
11035,365.125
11036,417.40625
11037,70.3671875
11038,194.4609375
11039,70.1953125
11040,106.375
11041,280.59375
11042,124.1953125
11043,160.5
11044,89.546875
11045,-9.9296875
11046,138.296875
11047,100.046875
11048,178.7421875
11049,168.1796875
11050,103.5234375
11051,75.0625
11052,100.8359375
11053,106.140625
11054,204.4921875
11055,93.890625
11056,60.8359375
11057,127.7734375
11058,161.9609375
11059,82.140625
11060,82.3828125
11061,146.5390625
11062,42.5390625
11063,101.6953125
11064,112.703125
11065,197.5859375
11066,268.5546875
11067,156.9375
11068,81.7578125
11069,173.4375
11070,96.453125
11071,54.8125
11072,99.2109375
11073,81.1875
11074,194.21875
11075,58.625
11076,116.0859375
11077,172.9140625
11078,214.5078125
11079,306.7578125
11080,164.125
11081,55.8515625
11082,98.796875
11083,17.3984375
11084,203.171875
11085,188.046875
11086,226.4140625
11087,129.9375
11088,119.6796875
11089,297.59375
11090,110.6796875
11091,197.84375
11092,98.4140625
11093,233.8828125
11094,104.0234375
11095,129.09375
11096,55.75
11097,235.890625
11098,112.0546875
11099,424.125
11100,78.4453125
11101,127.53125
11102,149.9609375
11103,120.3125
11104,181.265625
11105,117.4453125
11106,168.3515625
11107,188.578125
11108,110.7734375
11109,351.8046875
11110,247.4453125
11111,84.8671875
11112,48.140625
11113,95.953125
11114,222.125
11115,496.0390625
11116,200.9765625
11117,155.4453125
11118,76.5859375
11119,444.046875
11120,103.734375
11121,124.53125
11122,118.6640625
11123,98.484375
11124,119.8515625
11125,70.3125
11126,409.4453125
11127,162.3984375
11128,169.8203125
11129,218.3125
11130,70.09375
11131,120.40625
11132,162.515625
11133,194.3828125
11134,61.9140625
11135,203.6171875
11136,157.8046875
11137,402.7890625
11138,66.953125
11139,191.2890625
11140,198.28125
11141,140.140625
11142,246.6171875
11143,113.3984375
11144,84.6484375
11145,93.3046875
11146,-18.75
11147,209.0625
11148,84.6484375
11149,235.3828125
11150,161.828125
11151,62.59375
11152,314.3359375
11153,105.8046875
11154,170.6015625
11155,178.5078125
11156,95.140625
11157,152.859375
11158,114.328125
11159,179.484375
11160,60.46875
11161,267.7578125
11162,133.265625
11163,128.5078125
11164,111.625
11165,124.9140625
11166,132.8046875
11167,106.59375
11168,123.1015625
11169,418.40625
11170,162.7578125
11171,166.5078125
11172,56.953125
11173,71.328125
11174,100.421875
11175,192.9140625
11176,230.8984375
11177,74.328125
11178,112.0234375
11179,116.609375
11180,101.1328125
11181,123.296875
11182,154.78125
11183,74.8359375
11184,203.1953125
11185,333.21875
11186,227.890625
11187,93.5390625
11188,201.6015625
11189,116.7109375
11190,45.8671875
11191,280.5
11192,193.9765625
11193,118.9921875
11194,292.2734375
11195,239.25
11196,227.578125
11197,193.3359375
11198,111.7109375
11199,75.921875
11200,127.046875
11201,57.5078125
11202,258.9453125
11203,98.7890625
11204,109.53125
11205,111.4453125
11206,145.421875
11207,117.6171875
11208,81.9140625
11209,204.7734375
11210,99.40625
11211,283.7265625
11212,76.2734375
11213,357.15625
11214,184.671875
11215,81.375
11216,35.1953125
11217,118.734375
11218,66.734375
11219,60.1015625
11220,274.1484375
11221,117.203125
11222,202.7578125
11223,89.640625
11224,106.1328125
11225,123.9375
11226,247.453125
11227,64.0859375
11228,155.921875
11229,114.03125
11230,209.53125
11231,280.5078125
11232,135.0859375
11233,211.84375
11234,44.1796875
11235,100.0859375
11236,68.734375
11237,142.34375
11238,190.5078125
11239,385.90625
11240,73.0625
11241,75.609375
11242,85.6875
11243,71.765625
11244,200.953125
11245,125.75
11246,150.1015625
11247,194.9375
11248,121.015625
11249,188.8828125
11250,115.4921875
11251,160.2734375
11252,104.484375
11253,308.6484375
11254,187.828125
11255,72.1015625
11256,59.3671875
11257,207.0546875
11258,136.2109375
11259,152.71875
11260,61.9609375
11261,101.046875
11262,107.90625
11263,84.546875
11264,141.0234375
11265,404.4296875
11266,127.34375
11267,201.6953125
11268,114.8203125
11269,161.734375
11270,23.7265625
11271,87.7109375
11272,193.0234375
11273,126.8671875
11274,238.6015625
11275,169.359375
11276,70.9375
11277,101.484375
11278,105.578125
11279,231.8203125
11280,92.7109375
11281,147.1953125
11282,273.4609375
11283,80.7421875
11284,193.828125
11285,118.1015625
11286,101.0078125
11287,190.953125
11288,140.234375
11289,109.359375
11290,71.453125
11291,103.8359375
11292,99.4765625
11293,199.3515625
11294,278.3515625
11295,196.6171875
11296,150.140625
11297,119.328125
11298,47.53125
11299,110.5703125
11300,276.3671875
11301,134.640625
11302,122.7734375
11303,97.5625
11304,289.3515625
11305,111.0234375
11306,161.4609375
11307,197.1953125
11308,112.625
11309,75.1953125
11310,191.9765625
11311,105.6015625
11312,223.7265625
11313,201.5703125
11314,120.796875
11315,115.8671875
11316,195.640625
11317,106.8671875
11318,104.2578125
11319,100.65625
11320,179.9375
11321,707.0234375
11322,120.0625
11323,77.53125
11324,102.0625
11325,123.578125
11326,113.8203125
11327,185.125
11328,74.3359375
11329,141.28125
11330,87.6875
11331,205.265625
11332,110.8515625
11333,91.9453125
11334,161.9765625
11335,148.6328125
11336,49.5390625
11337,103.5078125
11338,210.1953125
11339,210.0546875
11340,166.8671875
11341,123.5234375
11342,306.3515625
11343,230.5625
11344,103.7890625
11345,167.484375
11346,87.0625
11347,267.1328125
11348,211.4296875
11349,96.515625
11350,273.6171875
11351,87.6171875
11352,187.1328125
11353,223.53125
11354,235.6640625
11355,64.65625
11356,179.0078125
11357,226.828125
11358,80.3515625
11359,352.5703125
11360,510.2109375
11361,369.078125
11362,207.6640625
11363,101.5859375
11364,193.15625
11365,122.1171875
11366,229.921875
11367,173.703125
11368,126.2734375
11369,187.6796875
11370,85.7578125
11371,106.5546875
11372,169.2734375
11373,120.078125
11374,186.203125
11375,305.34375
11376,146.671875
11377,229.71875
11378,119.8515625
11379,117.65625
11380,402.0390625
11381,163.875
11382,165.3203125
11383,112.625
11384,116.515625
11385,69.296875
11386,62.140625
11387,33.953125
11388,49.6640625
11389,91.375
11390,119.8125
11391,119.0234375
11392,270.1640625
11393,124.640625
11394,185.1875
11395,168.375
11396,122.8125
11397,193.265625
11398,70.9296875
11399,101.6640625
11400,161.109375
11401,49.78125
11402,143.3359375
11403,368.640625
11404,149.1796875
11405,58.484375
11406,175.265625
11407,41.7265625
11408,125.2265625
11409,356.6875
11410,94.90625
11411,118.7890625
11412,192.1015625
11413,102.0234375
11414,243.9921875
11415,74.875
11416,74.6015625
11417,104.6015625
11418,124.53125
11419,56.8828125
11420,272.2109375
11421,167.2421875
11422,74.8984375
11423,143.296875
11424,353.171875
11425,60.0703125
11426,138.765625
11427,219.0234375
11428,112.875
11429,196.0078125
11430,72.6875
11431,241.5078125
11432,137.78125
11433,173.2578125
11434,122.84375
11435,89.7890625
11436,120.0546875
11437,70.2890625
11438,81.953125
11439,100.5625
11440,291.9765625
11441,357.4609375
11442,99.4375
11443,358.2109375
11444,191.90625
11445,245.5625
11446,121.375
11447,190.8828125
11448,105.4921875
11449,163.5546875
11450,73.9140625
11451,192.7734375
11452,68.3515625
11453,316.390625
11454,178.90625
11455,88.421875
11456,120.6875
11457,235.5625
11458,26.921875
11459,224.0390625
11460,88.7109375
11461,171.640625
11462,130.0859375
11463,274.1640625
11464,122.6953125
11465,103.3515625
11466,237.703125
11467,117.53125
11468,143.8203125
11469,82.265625
11470,306.2578125
11471,21.90625
11472,51.578125
11473,232.3828125
11474,30.671875
11475,160.984375
11476,82.6171875
11477,444.34375
11478,76.9375
11479,718.0078125
11480,74.8046875
11481,356.484375
11482,657.796875
11483,53.4609375
11484,124.5625
11485,245.1640625
11486,75.125
11487,240.9609375
11488,136.1875
11489,244.859375
11490,110.8125
11491,187.328125
11492,58.0546875
11493,87.796875
11494,62.8984375
11495,215.8125
11496,228.6640625
11497,93.78125
11498,109.140625
11499,116.3828125
11500,151.4140625
11501,107.53125
11502,117.4453125
11503,61.46875
11504,84.8046875
11505,79.6484375
11506,425.1875
11507,100.5390625
11508,113.375
11509,146.3515625
11510,39.6328125
11511,212.125
11512,78.125
11513,153.96875
11514,97.703125
11515,192.84375
11516,258.3359375
11517,101.578125
11518,115.4140625
11519,181.0546875
11520,115.28125
11521,355.453125
11522,97.0390625
11523,92.515625
11524,122.3359375
11525,414.390625
11526,264.671875
11527,230.65625
11528,67.03125
11529,204.3984375
11530,86.359375
11531,121.4921875
11532,210.3359375
11533,77.9453125
11534,170.7734375
11535,150.8203125
11536,347.90625
11537,80.984375
11538,113.125
11539,116.15625
11540,111.4296875
11541,364.125
11542,212.0234375
11543,120.7578125
11544,255.5234375
11545,193.375
11546,116.2578125
11547,106.0703125
11548,197.6484375
11549,98.3203125
11550,77.4375
11551,400.484375
11552,115.0625
11553,284.4296875
11554,78.15625
11555,77.0546875
11556,332.4140625
11557,52.0546875
11558,110.7109375
11559,62.234375
11560,520.1328125
11561,-20.21875
11562,159.671875
11563,200.625
11564,127.1796875
11565,358.5390625
11566,-11.6171875
11567,60.640625
11568,54.421875
11569,141.0390625
11570,105.6484375
11571,117.65625
11572,357.84375
11573,116.78125
11574,121.4921875
11575,194.8984375
11576,96.6875
11577,181.9296875
11578,330.203125
11579,270.2265625
11580,279.484375
11581,108.09375
11582,182.6171875
11583,126.40625
11584,99.3984375
11585,159.0078125
11586,154.6015625
11587,154.8828125
11588,166.46875
11589,155.65625
11590,80.28125
11591,173.1484375
11592,55.6640625
11593,126.9296875
11594,147.15625
11595,164.9296875
11596,88.796875
11597,126.7578125
11598,101.3984375
11599,125.6875
11600,91.015625
11601,201.8125
11602,62.8203125
11603,114.7578125
11604,169.59375
11605,118.71875
11606,196.6640625
11607,117.5625
11608,413.046875
11609,250.2265625
11610,69.9296875
11611,68.6640625
11612,130.109375
11613,83.078125
11614,66.328125
11615,97.8828125
11616,187.7578125
11617,87.1796875
11618,150.8984375
11619,122.9921875
11620,244.0625
11621,189.8828125
11622,107.1171875
11623,51.96875
11624,98.1875
11625,396.6484375
11626,98.796875
11627,76.2421875
11628,141.734375
11629,209.8046875
11630,239.0
11631,242.6015625
11632,236.0078125
11633,237.4765625
11634,184.0546875
11635,135.0390625
11636,161.796875
11637,182.6328125
11638,86.2578125
11639,127.0
11640,289.0
11641,291.234375
11642,166.7578125
11643,172.765625
11644,93.6875
11645,156.46875
11646,222.640625
11647,113.1171875
11648,109.5234375
11649,18.0234375
11650,185.1015625
11651,119.359375
11652,115.875
11653,232.8046875
11654,109.3671875
11655,162.515625
11656,331.734375
11657,275.1953125
11658,194.4921875
11659,58.2734375
11660,70.5234375
11661,201.078125
11662,185.8203125
11663,248.125
11664,125.9296875
11665,141.625
11666,180.171875
11667,166.0234375
11668,118.109375
11669,55.59375
11670,100.171875
11671,275.9921875
11672,184.3984375
11673,99.640625
11674,77.0546875
11675,89.4453125
11676,279.421875
11677,184.0234375
11678,256.671875
11679,120.4375
11680,227.8125
11681,254.6328125
11682,82.5078125
11683,52.203125
11684,233.8046875
11685,77.421875
11686,348.1484375
11687,139.265625
11688,292.828125
11689,190.9765625
11690,158.1796875
11691,98.8828125
11692,175.4140625
11693,220.3203125
11694,130.1328125
11695,101.0859375
11696,235.1171875
11697,118.875
11698,200.9375
11699,149.3046875
11700,152.1640625
11701,204.3515625
11702,191.15625
11703,98.1328125
11704,119.8515625
11705,80.90625
11706,212.3125
11707,269.375
11708,269.3359375
11709,73.453125
11710,229.203125
11711,230.1328125
11712,159.6953125
11713,153.6640625
11714,133.9296875
11715,117.0625
11716,95.0078125
